timestamp,index_value,sum_influence_3_days,index_variation,high_variation,price
2021-04-08 12:00:00+00:00,0.3242,15039343,0.0106,0,1.18795
2021-04-08 13:00:00+00:00,0.3277,15449580,0.0036,0,1.1892
2021-04-08 14:00:00+00:00,0.3295,15438407,0.0018,0,1.1897
2021-04-08 15:00:00+00:00,0.329,15444316,-0.0005,0,1.19
2021-04-08 16:00:00+00:00,0.304,14942730,-0.025,0,1.1904
2021-04-08 17:00:00+00:00,0.314,15235955,0.01,0,1.1921
2021-04-08 18:00:00+00:00,0.3287,15599592,0.0147,0,1.19185
2021-04-08 19:00:00+00:00,0.3329,15396639,0.0042,0,1.19175
2021-04-08 20:00:00+00:00,0.3305,15316249,-0.0024,0,1.1913
2021-04-08 21:00:00+00:00,0.3305,15316248,0.0,0,1.1913
2021-04-08 22:00:00+00:00,0.33,15322386,-0.0006,0,1.19155
2021-04-08 23:00:00+00:00,0.313,14918622,-0.0169,0,1.19155
2021-04-09 00:00:00+00:00,0.3132,14920137,0.0001,0,1.1915
2021-04-09 01:00:00+00:00,0.3132,14920173,0.0,0,1.19195
2021-04-09 02:00:00+00:00,0.2959,14529739,-0.0172,0,1.19105
2021-04-09 03:00:00+00:00,0.2774,14731893,-0.0185,0,1.1905
2021-04-09 04:00:00+00:00,0.2676,14533586,-0.0098,0,1.1907
2021-04-09 05:00:00+00:00,0.2562,14354692,-0.0113,0,1.19035
2021-04-09 06:00:00+00:00,0.2305,14605262,-0.0258,0,1.1894
2021-04-09 07:00:00+00:00,0.1855,15095620,-0.045,0,1.1891
2021-04-09 08:00:00+00:00,0.1679,15347043,-0.0175,0,1.18985
2021-04-09 09:00:00+00:00,0.1694,15045243,0.0014,0,1.1886
2021-04-09 10:00:00+00:00,0.1557,14909157,-0.0137,0,1.1892
2021-04-09 11:00:00+00:00,0.1388,15157938,-0.0168,0,1.1884
2021-04-09 12:00:00+00:00,0.1275,14889682,-0.0113,0,1.18955
2021-04-09 13:00:00+00:00,0.1089,14223005,-0.0187,0,1.18775
2021-04-09 14:00:00+00:00,0.0461,14275703,-0.0627,0,1.1884
2021-04-09 15:00:00+00:00,0.0298,13961597,-0.0164,0,1.189
2021-04-09 16:00:00+00:00,0.0072,14409626,-0.0226,0,1.18965
2021-04-09 17:00:00+00:00,-0.0014,14261038,-0.0086,0,1.19
2021-04-09 18:00:00+00:00,-0.0332,13779224,-0.0318,0,1.19065
2021-04-09 19:00:00+00:00,-0.0265,13678287,0.0067,0,1.1902
2021-04-09 20:00:00+00:00,-0.027,13221496,-0.0005,0,1.1904
2021-04-09 21:00:00+00:00,-0.0369,13092046,-0.0099,0,1.1901
2021-04-09 22:00:00+00:00,-0.0374,13098140,-0.0005,0,1.1901
2021-04-09 23:00:00+00:00,-0.0373,13088815,0.0001,0,1.1901
2021-04-10 00:00:00+00:00,-0.0684,12666411,-0.0311,0,1.1901
2021-04-10 01:00:00+00:00,-0.0687,12663387,-0.0002,0,1.1901
2021-04-10 02:00:00+00:00,-0.0695,12649728,-0.0008,0,1.1901
2021-04-10 03:00:00+00:00,-0.0799,12508994,-0.0105,0,1.1901
2021-04-10 04:00:00+00:00,-0.0804,12514413,-0.0004,0,1.1901
2021-04-10 05:00:00+00:00,-0.0829,12105940,-0.0025,0,1.1901
2021-04-10 06:00:00+00:00,-0.0846,12071435,-0.0018,0,1.1901
2021-04-10 07:00:00+00:00,-0.0769,11361351,0.0078,0,1.1901
2021-04-10 08:00:00+00:00,-0.09,11193559,-0.0132,0,1.1901
2021-04-10 09:00:00+00:00,-0.0701,10745415,0.0199,0,1.1901
2021-04-10 10:00:00+00:00,-0.0509,10500439,0.0192,0,1.1901
2021-04-10 11:00:00+00:00,-0.0513,10485206,-0.0005,0,1.1901
2021-04-10 12:00:00+00:00,-0.0617,10157793,-0.0103,0,1.1901
2021-04-10 13:00:00+00:00,-0.0774,9998313,-0.0157,0,1.1901
2021-04-10 14:00:00+00:00,-0.1013,9769315,-0.0239,0,1.1901
2021-04-10 15:00:00+00:00,-0.1274,9523811,-0.0261,0,1.1901
2021-04-10 16:00:00+00:00,-0.128,9516556,-0.0006,0,1.1901
2021-04-10 17:00:00+00:00,-0.1047,9256182,0.0233,0,1.1901
2021-04-10 18:00:00+00:00,-0.107,9233686,-0.0023,0,1.1901
2021-04-10 19:00:00+00:00,-0.0871,9023603,0.0199,0,1.1901
2021-04-10 20:00:00+00:00,-0.0868,9013774,0.0004,0,1.1901
2021-04-10 21:00:00+00:00,-0.0857,9011779,0.001,0,1.1901
2021-04-10 22:00:00+00:00,-0.0875,9007437,-0.0017,0,1.1901
2021-04-10 23:00:00+00:00,-0.0459,8606828,0.0416,0,1.1901
2021-04-11 00:00:00+00:00,-0.0451,8578616,0.0008,0,1.1901
2021-04-11 01:00:00+00:00,-0.0625,8253680,-0.0174,0,1.1901
2021-04-11 02:00:00+00:00,-0.062,8248788,0.0005,0,1.1901
2021-04-11 03:00:00+00:00,-0.0628,8253915,-0.0008,0,1.1901
2021-04-11 04:00:00+00:00,-0.0646,8237523,-0.0019,0,1.1901
2021-04-11 05:00:00+00:00,-0.0922,7815483,-0.0275,0,1.1901
2021-04-11 06:00:00+00:00,-0.0827,7724289,0.0095,0,1.1901
2021-04-11 07:00:00+00:00,-0.0637,7091057,0.019,0,1.1901
2021-04-11 08:00:00+00:00,-0.0983,6639297,-0.0346,0,1.1901
2021-04-11 09:00:00+00:00,-0.1815,6082227,-0.0832,0,1.1901
2021-04-11 10:00:00+00:00,-0.1558,5759002,0.0257,0,1.1901
2021-04-11 11:00:00+00:00,-0.1163,5477981,0.0395,0,1.1901
2021-04-11 12:00:00+00:00,-0.1163,5466386,0.0,0,1.1901
2021-04-11 13:00:00+00:00,-0.2412,4848379,-0.1249,0,1.1901
2021-04-11 14:00:00+00:00,-0.3265,4524920,-0.0853,0,1.1901
2021-04-11 15:00:00+00:00,-0.3299,4511445,-0.0034,0,1.1901
2021-04-11 16:00:00+00:00,-0.3278,4471853,0.0021,0,1.1901
2021-04-11 17:00:00+00:00,-0.4053,4188666,-0.0774,0,1.1901
2021-04-11 18:00:00+00:00,-0.523,3829888,-0.1178,0,1.1901
2021-04-11 19:00:00+00:00,-0.5265,3828337,-0.0035,0,1.1891
2021-04-11 20:00:00+00:00,-0.5857,3686602,-0.0592,0,1.1891
2021-04-11 21:00:00+00:00,-0.5577,3747899,0.028,0,1.18915
2021-04-11 22:00:00+00:00,-0.5569,3749031,0.0008,0,1.1899
2021-04-11 23:00:00+00:00,-0.5569,3748905,0.0,0,1.18985
2021-04-12 00:00:00+00:00,-0.5586,3744680,-0.0017,0,1.1896
2021-04-12 01:00:00+00:00,-0.5588,3745738,-0.0002,0,1.1898
2021-04-12 02:00:00+00:00,-0.5589,3748440,-0.0001,0,1.1889
2021-04-12 03:00:00+00:00,-0.589,3975561,-0.0301,0,1.18895
2021-04-12 04:00:00+00:00,-0.5778,3996544,0.0112,0,1.1893
2021-04-12 05:00:00+00:00,-0.6015,4182591,-0.0237,0,1.18885
2021-04-12 06:00:00+00:00,-0.5862,3889055,0.0153,0,1.1889
2021-04-12 07:00:00+00:00,-0.5903,3912501,-0.0041,0,1.1886
2021-04-12 08:00:00+00:00,-0.6968,3914600,-0.1065,0,1.1874
2021-04-12 09:00:00+00:00,-0.6695,4078181,0.0273,0,1.1885
2021-04-12 10:00:00+00:00,-0.7024,4371820,-0.0329,0,1.19045
2021-04-12 11:00:00+00:00,-0.6902,4198617,0.0122,0,1.19105
2021-04-12 12:00:00+00:00,-0.7578,4018707,-0.0676,0,1.1906
2021-04-12 13:00:00+00:00,-0.683,4451467,0.0748,0,1.1914
2021-04-12 14:00:00+00:00,-0.4666,4752603,0.2164,1,1.19055
2021-04-12 15:00:00+00:00,-0.4665,4756878,0.0001,0,1.1907
2021-04-12 16:00:00+00:00,-0.4586,4610685,0.0079,0,1.1906
2021-04-12 17:00:00+00:00,-0.4817,4809919,-0.0231,0,1.1916
2021-04-12 18:00:00+00:00,-0.4436,4937603,0.0381,0,1.19145
2021-04-12 19:00:00+00:00,-0.3829,5114004,0.0607,0,1.19055
2021-04-12 20:00:00+00:00,-0.3234,5339560,0.0595,0,1.1909
2021-04-12 21:00:00+00:00,-0.3211,5338288,0.0023,0,1.1911
2021-04-12 22:00:00+00:00,-0.3204,5332127,0.0007,0,1.1913
2021-04-12 23:00:00+00:00,-0.3204,5332125,-0.0,0,1.19125
2021-04-13 00:00:00+00:00,-0.3204,5332125,0.0,0,1.1912
2021-04-13 01:00:00+00:00,-0.3196,5335286,0.0008,0,1.1904
2021-04-13 02:00:00+00:00,-0.2969,5748240,0.0227,0,1.1899
2021-04-13 03:00:00+00:00,-0.2957,5756490,0.0012,0,1.1899
2021-04-13 04:00:00+00:00,-0.292,5767763,0.0037,0,1.1891
2021-04-13 05:00:00+00:00,-0.2922,5771677,-0.0001,0,1.1888
2021-04-13 06:00:00+00:00,-0.3176,5978772,-0.0254,0,1.1893
2021-04-13 07:00:00+00:00,-0.3129,6044630,0.0047,0,1.1886
2021-04-13 08:00:00+00:00,-0.2269,6456929,0.086,0,1.19035
2021-04-13 09:00:00+00:00,-0.1823,6755499,0.0446,0,1.19005
2021-04-13 10:00:00+00:00,-0.1526,7178597,0.0298,0,1.1893
2021-04-13 11:00:00+00:00,-0.1523,7192788,0.0003,0,1.18905
2021-04-13 12:00:00+00:00,-0.1131,7460654,0.0391,0,1.18965
2021-04-13 13:00:00+00:00,-0.1074,7526070,0.0057,0,1.1924
2021-04-13 14:00:00+00:00,-0.059,7867569,0.0484,0,1.19365
2021-04-13 15:00:00+00:00,-0.0581,7881708,0.001,0,1.1926
2021-04-13 16:00:00+00:00,-0.0575,7901336,0.0006,0,1.1938
2021-04-13 17:00:00+00:00,-0.057,7904545,0.0005,0,1.19395
2021-04-13 18:00:00+00:00,-0.0106,8250628,0.0464,0,1.19445
2021-04-13 19:00:00+00:00,0.0221,8513966,0.0327,0,1.1946
2021-04-13 20:00:00+00:00,0.0214,8519868,-0.0007,0,1.1954
2021-04-13 21:00:00+00:00,0.0214,8519268,-0.0,0,1.1948
2021-04-13 22:00:00+00:00,0.022,8513820,0.0006,0,1.19515
2021-04-13 23:00:00+00:00,0.0219,8512278,-0.0001,0,1.1949
2021-04-14 00:00:00+00:00,-0.0026,8720942,-0.0245,0,1.1955
2021-04-14 01:00:00+00:00,0.0015,8704935,0.004,0,1.1956
2021-04-14 02:00:00+00:00,0.0009,8709769,-0.0006,0,1.1958
2021-04-14 03:00:00+00:00,0.0015,8703510,0.0007,0,1.196
2021-04-14 04:00:00+00:00,0.0015,8703510,0.0,0,1.19585
2021-04-14 05:00:00+00:00,0.0022,9118855,0.0007,0,1.19625
2021-04-14 06:00:00+00:00,0.0023,9108651,0.0001,0,1.1965
2021-04-14 07:00:00+00:00,0.0324,9397545,0.0301,0,1.19685
2021-04-14 08:00:00+00:00,0.007,10237818,-0.0254,0,1.19585
2021-04-14 09:00:00+00:00,0.0063,10644368,-0.0007,0,1.19665
2021-04-14 10:00:00+00:00,0.0311,10990904,0.0247,0,1.1957
2021-04-14 11:00:00+00:00,0.0296,11009725,-0.0014,0,1.19525
2021-04-14 12:00:00+00:00,0.0304,11060161,0.0008,0,1.19585
2021-04-14 13:00:00+00:00,0.0715,11327789,0.0411,0,1.1963
2021-04-14 14:00:00+00:00,0.0898,11690257,0.0182,0,1.1957
2021-04-14 15:00:00+00:00,0.0908,11682103,0.001,0,1.1965
2021-04-14 16:00:00+00:00,0.1011,11807264,0.0103,0,1.1974
2021-04-14 17:00:00+00:00,0.1184,12013370,0.0173,0,1.1985
2021-04-14 18:00:00+00:00,0.1181,12008782,-0.0003,0,1.1979
2021-04-14 19:00:00+00:00,0.1185,12003625,0.0005,0,1.1971
2021-04-14 20:00:00+00:00,0.0931,12256578,-0.0254,0,1.1979
2021-04-14 21:00:00+00:00,0.0896,12200908,-0.0036,0,1.198
2021-04-14 22:00:00+00:00,0.0896,12197669,0.0,0,1.1981
2021-04-14 23:00:00+00:00,0.0901,12203242,0.0005,0,1.19815
2021-04-15 00:00:00+00:00,0.1065,12416707,0.0164,0,1.1983
2021-04-15 01:00:00+00:00,0.1057,12451100,-0.0008,0,1.19845
2021-04-15 02:00:00+00:00,0.1052,12452581,-0.0004,0,1.19845
2021-04-15 03:00:00+00:00,0.1419,12017839,0.0366,0,1.19845
2021-04-15 04:00:00+00:00,0.1402,11995304,-0.0017,0,1.19845
2021-04-15 05:00:00+00:00,0.1204,12189705,-0.0198,0,1.1972
2021-04-15 06:00:00+00:00,0.1405,12027547,0.0201,0,1.19745
2021-04-15 07:00:00+00:00,0.1567,11792053,0.0162,0,1.19735
2021-04-15 08:00:00+00:00,0.223,12173449,0.0663,0,1.19795
2021-04-15 09:00:00+00:00,0.2319,12081176,0.0089,0,1.19815
2021-04-15 10:00:00+00:00,0.2844,11935850,0.0525,0,1.1979
2021-04-15 11:00:00+00:00,0.2964,11788248,0.012,0,1.19625
2021-04-15 12:00:00+00:00,0.2972,11761687,0.0009,0,1.19675
2021-04-15 13:00:00+00:00,0.2869,11513416,-0.0103,0,1.19575
2021-04-15 14:00:00+00:00,0.3062,11205520,0.0193,0,1.1976
2021-04-15 15:00:00+00:00,0.3077,11212481,0.0015,0,1.197
2021-04-15 16:00:00+00:00,0.3305,10910297,0.0228,0,1.19635
2021-04-15 17:00:00+00:00,0.3568,10808248,0.0263,0,1.1971
2021-04-15 18:00:00+00:00,0.3425,10888347,-0.0143,0,1.19675
2021-04-15 19:00:00+00:00,0.3306,10688882,-0.0118,0,1.1975
2021-04-15 20:00:00+00:00,0.3162,10812491,-0.0145,0,1.1973
2021-04-15 21:00:00+00:00,0.3157,10805089,-0.0005,0,1.1967
2021-04-15 22:00:00+00:00,0.3157,10805089,0.0,0,1.1968
2021-04-15 23:00:00+00:00,0.3281,10997359,0.0124,0,1.19665
2021-04-16 00:00:00+00:00,0.3016,11205382,-0.0264,0,1.1969
2021-04-16 01:00:00+00:00,0.2781,11434280,-0.0235,0,1.19575
2021-04-16 02:00:00+00:00,0.2883,11022232,0.0102,0,1.19585
2021-04-16 03:00:00+00:00,0.2881,11014000,-0.0002,0,1.19515
2021-04-16 04:00:00+00:00,0.2876,10998854,-0.0005,0,1.1957
2021-04-16 05:00:00+00:00,0.2883,11000452,0.0006,0,1.1963
2021-04-16 06:00:00+00:00,0.2844,11005532,-0.0039,0,1.19705
2021-04-16 07:00:00+00:00,0.2858,10964963,0.0014,0,1.1963
2021-04-16 08:00:00+00:00,0.2576,10570224,-0.0282,0,1.19875
2021-04-16 09:00:00+00:00,0.2703,10820176,0.0127,0,1.19785
2021-04-16 10:00:00+00:00,0.2586,10532805,-0.0118,0,1.1979
2021-04-16 11:00:00+00:00,0.2461,11204945,-0.0125,0,1.1989
2021-04-16 12:00:00+00:00,0.2088,11177520,-0.0373,0,1.1982
2021-04-16 13:00:00+00:00,0.2072,11133866,-0.0016,0,1.1984
2021-04-16 14:00:00+00:00,0.1646,11419710,-0.0426,0,1.1978
2021-04-16 15:00:00+00:00,0.163,11417162,-0.0017,0,1.1979
2021-04-16 16:00:00+00:00,0.163,11398465,0.0,0,1.1979
2021-04-16 17:00:00+00:00,0.1787,11614319,0.0157,0,1.1981
2021-04-16 18:00:00+00:00,0.1556,11277222,-0.0231,0,1.19775
2021-04-16 19:00:00+00:00,0.1368,11013809,-0.0187,0,1.19785
2021-04-16 20:00:00+00:00,0.1374,11008477,0.0006,0,1.1981
2021-04-16 21:00:00+00:00,0.1368,11010239,-0.0006,0,1.1982
2021-04-16 22:00:00+00:00,0.1368,11010239,0.0,0,1.1982
2021-04-16 23:00:00+00:00,0.1365,11006334,-0.0003,0,1.1982
2021-04-17 00:00:00+00:00,0.1563,10799628,0.0198,0,1.1982
2021-04-17 01:00:00+00:00,0.1557,10787291,-0.0006,0,1.1982
2021-04-17 02:00:00+00:00,0.1562,10781775,0.0006,0,1.1982
2021-04-17 03:00:00+00:00,0.1562,10781717,-0.0,0,1.1982
2021-04-17 04:00:00+00:00,0.1562,10781717,0.0,0,1.1982
2021-04-17 05:00:00+00:00,0.1615,10366372,0.0053,0,1.1982
2021-04-17 06:00:00+00:00,0.1615,10366372,0.0,0,1.1982
2021-04-17 07:00:00+00:00,0.1408,10075425,-0.0207,0,1.1982
2021-04-17 08:00:00+00:00,0.1754,9233566,0.0346,0,1.1982
2021-04-17 09:00:00+00:00,0.1835,8827016,0.0081,0,1.1982
2021-04-17 10:00:00+00:00,0.161,8483754,-0.0225,0,1.1982
2021-04-17 11:00:00+00:00,0.1645,8495797,0.0035,0,1.1982
2021-04-17 12:00:00+00:00,0.1646,8443402,0.0001,0,1.1982
2021-04-17 13:00:00+00:00,0.1298,8074496,-0.0347,0,1.1982
2021-04-17 14:00:00+00:00,0.1087,7718235,-0.0212,0,1.1982
2021-04-17 15:00:00+00:00,0.1075,7721126,-0.0012,0,1.1982
2021-04-17 16:00:00+00:00,0.0936,7595965,-0.0139,0,1.1982
2021-04-17 17:00:00+00:00,0.0698,7378910,-0.0238,0,1.1982
2021-04-17 18:00:00+00:00,0.0697,7378002,-0.0001,0,1.1982
2021-04-17 19:00:00+00:00,0.0697,7377663,0.0,0,1.1982
2021-04-17 20:00:00+00:00,0.1071,7115930,0.0374,0,1.1982
2021-04-17 21:00:00+00:00,0.1064,7110303,-0.0007,0,1.1982
2021-04-17 22:00:00+00:00,0.1069,7105929,0.0005,0,1.1982
2021-04-17 23:00:00+00:00,0.1059,7102388,-0.001,0,1.1982
2021-04-18 00:00:00+00:00,0.0792,6894436,-0.0267,0,1.1982
2021-04-18 01:00:00+00:00,0.0831,6891380,0.0039,0,1.1982
2021-04-18 02:00:00+00:00,0.0843,6888328,0.0012,0,1.1982
2021-04-18 03:00:00+00:00,0.0842,6887552,-0.0001,0,1.1982
2021-04-18 04:00:00+00:00,0.0844,6884990,0.0002,0,1.1982
2021-04-18 05:00:00+00:00,0.1162,6681095,0.0318,0,1.1982
2021-04-18 06:00:00+00:00,0.1127,6637603,-0.0034,0,1.1982
2021-04-18 07:00:00+00:00,0.1607,6337134,0.048,0,1.1982
2021-04-18 08:00:00+00:00,0.1418,5313912,-0.0189,0,1.1982
2021-04-18 09:00:00+00:00,0.1247,5183003,-0.0172,0,1.1982
2021-04-18 10:00:00+00:00,0.0819,4925994,-0.0428,0,1.1982
2021-04-18 11:00:00+00:00,0.075,4886458,-0.0069,0,1.1982
2021-04-18 12:00:00+00:00,0.0715,4867488,-0.0035,0,1.1982
2021-04-18 13:00:00+00:00,0.1278,4755504,0.0562,0,1.1982
2021-04-18 14:00:00+00:00,0.0457,4318079,-0.0821,0,1.1982
2021-04-18 15:00:00+00:00,0.0405,4301629,-0.0052,0,1.1982
2021-04-18 16:00:00+00:00,0.0427,4309715,0.0022,0,1.1982
2021-04-18 17:00:00+00:00,0.0266,4214326,-0.016,0,1.1982
2021-04-18 18:00:00+00:00,0.0484,4077381,0.0217,0,1.1982
2021-04-18 19:00:00+00:00,0.0709,4160868,0.0226,0,1.1984
2021-04-18 20:00:00+00:00,0.0563,3826744,-0.0146,0,1.19765
2021-04-18 21:00:00+00:00,0.057,3832931,0.0006,0,1.1974
2021-04-18 22:00:00+00:00,0.057,3832931,-0.0,0,1.1975
2021-04-18 23:00:00+00:00,-0.1011,4049791,-0.158,-1,1.1971
2021-04-19 00:00:00+00:00,-0.0542,3845078,0.0468,0,1.19685
2021-04-19 01:00:00+00:00,-0.0102,3618516,0.044,0,1.19615
2021-04-19 02:00:00+00:00,-0.1357,4094136,-0.1255,0,1.1944
2021-04-19 03:00:00+00:00,-0.1773,4314606,-0.0415,0,1.19525
2021-04-19 04:00:00+00:00,-0.1783,4317894,-0.001,0,1.1956
2021-04-19 05:00:00+00:00,-0.1267,4543641,0.0516,0,1.19585
2021-04-19 06:00:00+00:00,-0.09,4346507,0.0367,0,1.19675
2021-04-19 07:00:00+00:00,-0.0931,4322154,-0.0031,0,1.1977
2021-04-19 08:00:00+00:00,0.0818,5184720,0.1749,1,1.2021
2021-04-19 09:00:00+00:00,0.049,4899930,-0.0329,0,1.20255
2021-04-19 10:00:00+00:00,0.0956,4943869,0.0466,0,1.20385
2021-04-19 11:00:00+00:00,0.1749,4942135,0.0794,0,1.20405
2021-04-19 12:00:00+00:00,0.2229,4772404,0.0479,0,1.2037
2021-04-19 13:00:00+00:00,0.2492,4914753,0.0264,0,1.204
2021-04-19 14:00:00+00:00,0.3058,4946988,0.0566,0,1.2026
2021-04-19 15:00:00+00:00,0.362,5390834,0.0562,0,1.2022
2021-04-19 16:00:00+00:00,0.37,5456708,0.008,0,1.2028
2021-04-19 17:00:00+00:00,0.358,5312454,-0.012,0,1.2038
2021-04-19 18:00:00+00:00,0.3579,5304376,-0.0001,0,1.2036
2021-04-19 19:00:00+00:00,0.3825,5516993,0.0245,0,1.2039
2021-04-19 20:00:00+00:00,0.3848,6001195,0.0023,0,1.20375
2021-04-19 21:00:00+00:00,0.3852,6013760,0.0004,0,1.2038
2021-04-19 22:00:00+00:00,0.3968,6145324,0.0117,0,1.2038
2021-04-19 23:00:00+00:00,0.397,6148327,0.0002,0,1.2039
2021-04-20 00:00:00+00:00,0.3812,6382659,-0.0158,0,1.2043
2021-04-20 01:00:00+00:00,0.3814,6383031,0.0002,0,1.20395
2021-04-20 02:00:00+00:00,0.3808,6394987,-0.0006,0,1.2045
2021-04-20 03:00:00+00:00,0.3779,6408029,-0.0029,0,1.2054
2021-04-20 04:00:00+00:00,0.3782,6410640,0.0003,0,1.2067
2021-04-20 05:00:00+00:00,0.3976,6617188,0.0194,0,1.2062
2021-04-20 06:00:00+00:00,0.3985,6669102,0.0009,0,1.20605
2021-04-20 07:00:00+00:00,0.4338,7069828,0.0354,0,1.20725
2021-04-20 08:00:00+00:00,0.4221,7791029,-0.0117,0,1.2069
2021-04-20 09:00:00+00:00,0.4275,7881544,0.0054,0,1.2068
2021-04-20 10:00:00+00:00,0.4128,8558887,-0.0148,0,1.2058
2021-04-20 11:00:00+00:00,0.4117,8570798,-0.0011,0,1.20495
2021-04-20 12:00:00+00:00,0.411,8589822,-0.0007,0,1.20545
2021-04-20 13:00:00+00:00,0.3647,9497444,-0.0463,0,1.2035
2021-04-20 14:00:00+00:00,0.3588,9538298,-0.0058,0,1.2044
2021-04-20 15:00:00+00:00,0.3597,9535401,0.0009,0,1.2049
2021-04-20 16:00:00+00:00,0.3598,9538952,0.0001,0,1.2044
2021-04-20 17:00:00+00:00,0.3319,9771135,-0.0279,0,1.203
2021-04-20 18:00:00+00:00,0.3312,9784347,-0.0007,0,1.2027
2021-04-20 19:00:00+00:00,0.3247,9829870,-0.0065,0,1.203
2021-04-20 20:00:00+00:00,0.2954,10080529,-0.0294,0,1.2033
2021-04-20 21:00:00+00:00,0.2959,10088802,0.0005,0,1.2035
2021-04-20 22:00:00+00:00,0.2959,10088802,0.0,0,1.2036
2021-04-20 23:00:00+00:00,0.2954,10092281,-0.0005,0,1.2033
2021-04-21 00:00:00+00:00,0.296,10086768,0.0006,0,1.2032
2021-04-21 01:00:00+00:00,0.2943,10062780,-0.0017,0,1.20345
2021-04-21 02:00:00+00:00,0.2943,10062354,-0.0,0,1.20365
2021-04-21 03:00:00+00:00,0.2943,10062354,0.0,0,1.20325
2021-04-21 04:00:00+00:00,0.2881,10263970,-0.0063,0,1.2031
2021-04-21 05:00:00+00:00,0.2618,10473947,-0.0263,0,1.20275
2021-04-21 06:00:00+00:00,0.2615,10483501,-0.0003,0,1.20305
2021-04-21 07:00:00+00:00,0.2611,10486848,-0.0004,0,1.2027
2021-04-21 08:00:00+00:00,0.2409,10788792,-0.0201,0,1.2011
2021-04-21 09:00:00+00:00,0.1967,11703771,-0.0442,0,1.20045
2021-04-21 10:00:00+00:00,0.2311,12271605,0.0344,0,1.2007
2021-04-21 11:00:00+00:00,0.2211,12468752,-0.0101,0,1.201
2021-04-21 12:00:00+00:00,0.2315,12710728,0.0105,0,1.2007
2021-04-21 13:00:00+00:00,0.1905,13310854,-0.0411,0,1.20135
2021-04-21 14:00:00+00:00,0.1833,13696110,-0.0071,0,1.20105
2021-04-21 15:00:00+00:00,0.1834,13697119,0.0,0,1.2028
2021-04-21 16:00:00+00:00,0.1798,13799120,-0.0035,0,1.2033
2021-04-21 17:00:00+00:00,0.194,14008268,0.0142,0,1.2027
2021-04-21 18:00:00+00:00,0.1902,13936062,-0.0039,0,1.2029
2021-04-21 19:00:00+00:00,0.1854,13847578,-0.0048,0,1.2029
2021-04-21 20:00:00+00:00,0.2006,14104771,0.0152,0,1.2034
2021-04-21 21:00:00+00:00,0.2005,14100328,-0.0001,0,1.2036
2021-04-21 22:00:00+00:00,0.2007,14102519,0.0001,0,1.2035
2021-04-21 23:00:00+00:00,0.2362,13734124,0.0356,0,1.20345
2021-04-22 00:00:00+00:00,0.1979,14137581,-0.0383,0,1.2037
2021-04-22 01:00:00+00:00,0.198,14136948,0.0,0,1.2037
2021-04-22 02:00:00+00:00,0.2466,13888686,0.0486,0,1.2042
2021-04-22 03:00:00+00:00,0.2636,13668951,0.0171,0,1.2047
2021-04-22 04:00:00+00:00,0.2646,13675587,0.001,0,1.2037
2021-04-22 05:00:00+00:00,0.248,13853927,-0.0166,0,1.20335
2021-04-22 06:00:00+00:00,0.2491,13867343,0.0011,0,1.2034
2021-04-22 07:00:00+00:00,0.2605,14086786,0.0114,0,1.2042
2021-04-22 08:00:00+00:00,0.2387,13428977,-0.0219,0,1.2044
2021-04-22 09:00:00+00:00,0.2363,13659698,-0.0024,0,1.2027
2021-04-22 10:00:00+00:00,0.2325,13561266,-0.0038,0,1.2042
2021-04-22 11:00:00+00:00,0.1838,13215178,-0.0487,0,1.205
2021-04-22 12:00:00+00:00,0.1897,13766387,0.0059,0,1.20445
2021-04-22 13:00:00+00:00,0.1825,13850131,-0.0073,0,1.20645
2021-04-22 14:00:00+00:00,0.2213,13988186,0.0388,0,1.2029
2021-04-22 15:00:00+00:00,0.2192,13863786,-0.0021,0,1.2022
2021-04-22 16:00:00+00:00,0.1971,14003671,-0.0221,0,1.20125
2021-04-22 17:00:00+00:00,0.2,14061262,0.0029,0,1.2009
2021-04-22 18:00:00+00:00,0.1994,14100421,-0.0007,0,1.2008
2021-04-22 19:00:00+00:00,0.1696,14095689,-0.0297,0,1.2008
2021-04-22 20:00:00+00:00,0.1762,13835743,0.0066,0,1.20135
2021-04-22 21:00:00+00:00,0.1755,13826252,-0.0007,0,1.2015
2021-04-22 22:00:00+00:00,0.1689,13695464,-0.0067,0,1.2017
2021-04-22 23:00:00+00:00,0.1688,13692615,-0.0001,0,1.2016
2021-04-23 00:00:00+00:00,0.1717,13456325,0.003,0,1.2015
2021-04-23 01:00:00+00:00,0.1737,13504433,0.0019,0,1.2021
2021-04-23 02:00:00+00:00,0.1742,13499649,0.0006,0,1.20255
2021-04-23 03:00:00+00:00,0.175,13489751,0.0007,0,1.2022
2021-04-23 04:00:00+00:00,0.1748,13487255,-0.0001,0,1.20215
2021-04-23 05:00:00+00:00,0.1768,13484485,0.002,0,1.2027
2021-04-23 06:00:00+00:00,0.1766,13448286,-0.0001,0,1.203
2021-04-23 07:00:00+00:00,0.1562,13767976,-0.0205,0,1.20355
2021-04-23 08:00:00+00:00,0.1821,13630542,0.026,0,1.2055
2021-04-23 09:00:00+00:00,0.1718,13674922,-0.0103,0,1.2059
2021-04-23 10:00:00+00:00,0.1847,13273433,0.0129,0,1.20575
2021-04-23 11:00:00+00:00,0.188,13288941,0.0033,0,1.20575
2021-04-23 12:00:00+00:00,0.2013,13555443,0.0133,0,1.20575
2021-04-23 13:00:00+00:00,0.2357,12966594,0.0344,0,1.2072
